Date,Bitcoin price,Waves price,Neo price,Ethereum price,Iota Price,Litecoin Price,Monero Price,Nem Price,Ethereum Classic Price,Numeraire Price,Omisego Price,Qtum Price,Ripple Price,Stratis Price,Bitcoin Cash Price,Bitconnect Price,Dash Price
15-May-14,447.25,,,,,10.45,,,,,,,0.007099,,,,5.76
14-May-14,443.97,,,,,10.43,,,,,,,0.007154,,,,4.01
13-May-14,440.67,,,,,10.42,,,,,,,0.00634,,,,2.77
12-May-14,441.46,,,,,10.41,,,,,,,0.005937,,,,2.47
11-May-14,438.89,,,,,10.36,,,,,,,0.005754,,,,2.57
10-May-14,454.43,,,,,10.73,,,,,,,0.005975,,,,2.57
09-May-14,449.46,,,,,10.75,,,,,,,0.006063,,,,2.23
08-May-14,440.17,,,,,10.45,,,,,,,0.00608,,,,1.65
07-May-14,438.82,,,,,10.51,,,,,,,0.006351,,,,1.63
06-May-14,428.96,,,,,10.33,,,,,,,0.005973,,,,1.61
05-May-14,433.48,,,,,10.18,,,,,,,0.005214,,,,1.67
04-May-14,436.4,,,,,10.32,,,,,,,0.005024,,,,1.55
03-May-14,437.76,,,,,10.31,,,,,,,0.005024,,,,1.2
02-May-14,449.38,,,,,10.5,,,,,,,0.005315,,,,1.35
01-May-14,457.76,,,,,11.1,,,,,,,0.005413,,,,1.52
30-Apr-14,447.64,,,,,10.9,,,,,,,0.005364,,,,1.54
29-Apr-14,447.21,,,,,10.4,,,,,,,0.005362,,,,1.64
28-Apr-14,440.29,,,,,10.13,,,,,,,0.005139,,,,1.67
27-Apr-14,436.39,,,,,9.92,,,,,,,0.004859,,,,1.71
26-Apr-14,458.6,,,,,10.57,,,,,,,0.005394,,,,1.72
25-Apr-14,461.45,,,,,10.79,,,,,,,0.005491,,,,1.69
24-Apr-14,500.46,,,,,12.55,,,,,,,0.006069,,,,1.06
23-Apr-14,491.3,,,,,12.13,,,,,,,0.00611,,,,0.873071
22-Apr-14,487.92,,,,,12.07,,,,,,,0.006059,,,,0.722089
21-Apr-14,495.77,,,,,12.5,,,,,,,0.006142,,,,0.708118
20-Apr-14,498.17,,,,,12.62,,,,,,,0.006214,,,,0.722926
19-Apr-14,501.56,,,,,12.82,,,,,,,0.006473,,,,0.736829
18-Apr-14,479.64,,,,,12.06,,,,,,,0.00621,,,,0.789777
17-Apr-14,495.96,,,,,12.52,,,,,,,0.006339,,,,0.615856
16-Apr-14,527.39,,,,,13.37,,,,,,,0.007023,,,,0.655656
15-Apr-14,515.59,,,,,13.25,,,,,,,0.007719,,,,0.647564
14-Apr-14,458.79,,,,,11.52,,,,,,,0.006518,,,,0.583917
13-Apr-14,414.06,,,,,10.31,,,,,,,0.005987,,,,0.539027
12-Apr-14,421.12,,,,,10.66,,,,,,,0.006257,,,,0.571875
11-Apr-14,420.95,,,,,10.95,,,,,,,0.006582,,,,0.548907
10-Apr-14,365.18,,,,,8.46,,,,,,,0.006318,,,,0.457036
09-Apr-14,442.73,,,,,11.19,,,,,,,0.007866,,,,0.587437
08-Apr-14,453.09,,,,,11.36,,,,,,,0.008013,,,,0.603018
07-Apr-14,449.42,,,,,11.26,,,,,,,0.008035,,,,0.6041
06-Apr-14,460.5,,,,,11.64,,,,,,,0.008247,,,,0.641513
05-Apr-14,461.91,,,,,11.2,,,,,,,0.008324,,,,0.700444
04-Apr-14,447.53,,,,,11.02,,,,,,,0.008094,,,,0.648937
03-Apr-14,444.72,,,,,11.05,,,,,,,0.007944,,,,0.638183
02-Apr-14,437.14,,,,,11.29,,,,,,,0.007922,,,,0.615044
01-Apr-14,478.38,,,,,13.13,,,,,,,0.008757,,,,0.724105
31-Mar-14,457,,,,,12.75,,,,,,,0.008785,,,,0.641774
30-Mar-14,460.27,,,,,13.14,,,,,,,0.009653,,,,0.662486
29-Mar-14,491.17,,,,,13.45,,,,,,,0.010338,,,,0.703475
28-Mar-14,495.67,,,,,13.74,,,,,,,0.010551,,,,0.697426
27-Mar-14,471.24,,,,,12.48,,,,,,,0.010226,,,,0.6835
26-Mar-14,580.83,,,,,16.27,,,,,,,0.012594,,,,0.858815
25-Mar-14,583.92,,,,,16.3,,,,,,,0.01283,,,,0.8201
24-Mar-14,583.41,,,,,16.19,,,,,,,0.012871,,,,0.866518
23-Mar-14,561.27,,,,,15.36,,,,,,,0.012651,,,,0.718257
22-Mar-14,565.04,,,,,15.71,,,,,,,0.012954,,,,0.71468
21-Mar-14,571.49,,,,,15.7,,,,,,,0.01325,,,,0.704648
20-Mar-14,588.77,,,,,16.47,,,,,,,0.013638,,,,0.725089
19-Mar-14,609.89,,,,,17.24,,,,,,,0.013963,,,,0.743559
18-Mar-14,614.83,,,,,19.42,,,,,,,0.01405,,,,0.75221
17-Mar-14,622.37,,,,,17.31,,,,,,,0.014112,,,,0.781925
16-Mar-14,631.11,,,,,17.35,,,,,,,0.014306,,,,0.775647
15-Mar-14,636.12,,,,,16.9,,,,,,,0.014345,,,,0.7912
14-Mar-14,628.8,,,,,16.59,,,,,,,0.014198,,,,0.811341
13-Mar-14,638.14,,,,,17.02,,,,,,,0.014333,,,,0.833336
12-Mar-14,632.1,,,,,17.18,,,,,,,0.014353,,,,0.865936
11-Mar-14,634.11,,,,,16.14,,,,,,,0.014279,,,,0.8913
10-Mar-14,627.79,,,,,16.01,,,,,,,0.014745,,,,0.810256
09-Mar-14,636.96,,,,,16,,,,,,,0.014745,,,,0.872964
08-Mar-14,617.45,,,,,15.41,,,,,,,0.014404,,,,0.914905
07-Mar-14,629.15,,,,,15.85,,,,,,,0.015009,,,,0.877912
06-Mar-14,663.86,,,,,16.46,,,,,,,0.015921,,,,1.05
05-Mar-14,665.51,,,,,16.34,,,,,,,0.016008,,,,1.03
04-Mar-14,666.78,,,,,17.07,,,,,,,0.016135,,,,0.987557
03-Mar-14,667.76,,,,,14.27,,,,,,,0.015596,,,,1.21
02-Mar-14,559.79,,,,,12.74,,,,,,,0.013543,,,,1.03
01-Mar-14,565.61,,,,,13.65,,,,,,,0.013799,,,,0.937342
28-Feb-14,549.26,,,,,13.23,,,,,,,0.013666,,,,0.550661
27-Feb-14,578.77,,,,,14.29,,,,,,,0.014153,,,,0.61939
26-Feb-14,582.69,,,,,14.23,,,,,,,0.014093,,,,0.619451
25-Feb-14,538.71,,,,,13.82,,,,,,,0.01299,,,,0.527474
24-Feb-14,546.32,,,,,14.55,,,,,,,0.01359,,,,0.841903
23-Feb-14,605.82,,,,,15.49,,,,,,,0.015412,,,,1.15
22-Feb-14,605.42,,,,,14.94,,,,,,,0.015682,,,,1.24
21-Feb-14,574.16,,,,,13.89,,,,,,,0.01507,,,,1.13
20-Feb-14,556.14,,,,,13.98,,,,,,,0.014251,,,,1.06
19-Feb-14,623.03,,,,,15.73,,,,,,,0.015237,,,,0.941647
18-Feb-14,626.6,,,,,15.62,,,,,,,0.015286,,,,1.04
17-Feb-14,626.27,,,,,15.49,,,,,,,0.015293,,,,1.45
16-Feb-14,616.63,,,,,15.2,,,,,,,0.015338,,,,0.406976
15-Feb-14,650.92,,,,,16.17,,,,,,,0.016083,,,,0.314865
14-Feb-14,661.99,,,,,16.41,,,,,,,0.016367,,,,0.374024
13-Feb-14,605.24,,,,,15.29,,,,,,,0.016079,,,,
12-Feb-14,651.72,,,,,16.95,,,,,,,0.017174,,,,
11-Feb-14,672.17,,,,,17.46,,,,,,,0.017681,,,,
10-Feb-14,681.03,,,,,17.73,,,,,,,0.016677,,,,
09-Feb-14,682.9,,,,,18.22,,,,,,,0.01739,,,,
08-Feb-14,673.92,,,,,18.08,,,,,,,0.017487,,,,
07-Feb-14,712.4,,,,,18.54,,,,,,,0.018377,,,,
06-Feb-14,781.55,,,,,19.91,,,,,,,0.019752,,,,
05-Feb-14,811.91,,,,,20.78,,,,,,,0.020357,,,,
04-Feb-14,827.96,,,,,21.46,,,,,,,0.020997,,,,
03-Feb-14,823.83,,,,,21.91,,,,,,,0.021402,,,,
02-Feb-14,825.37,,,,,22.4,,,,,,,0.02156,,,,
01-Feb-14,832.58,,,,,22.47,,,,,,,0.020698,,,,
31-Jan-14,829.92,,,,,22.13,,,,,,,0.020504,,,,
30-Jan-14,819.03,,,,,21.69,,,,,,,0.020337,,,,
29-Jan-14,826,,,,,21.92,,,,,,,0.020337,,,,
28-Jan-14,812.51,,,,,21.55,,,,,,,0.020605,,,,
27-Jan-14,771.39,,,,,20.02,,,,,,,0.018967,,,,
26-Jan-14,885.28,,,,,24.12,,,,,,,0.020129,,,,
25-Jan-14,853.61,,,,,23.08,,,,,,,0.019141,,,,
24-Jan-14,797.07,,,,,20.72,,,,,,,0.018126,,,,
23-Jan-14,822.04,,,,,22.38,,,,,,,0.018534,,,,
22-Jan-14,845.59,,,,,23.65,,,,,,,0.019389,,,,
21-Jan-14,863.91,,,,,24.73,,,,,,,0.019927,,,,
20-Jan-14,870.2,,,,,25.2,,,,,,,0.019856,,,,
19-Jan-14,870.96,,,,,25.44,,,,,,,0.020875,,,,
18-Jan-14,840,,,,,24.55,,,,,,,0.021278,,,,
17-Jan-14,814.64,,,,,23.71,,,,,,,0.02053,,,,
16-Jan-14,835.63,,,,,24.46,,,,,,,0.021024,,,,
15-Jan-14,860.9,,,,,25.22,,,,,,,0.022221,,,,
14-Jan-14,833.27,,,,,24.1,,,,,,,0.021186,,,,
13-Jan-14,841.2,,,,,24.27,,,,,,,0.021664,,,,
12-Jan-14,863.22,,,,,25.09,,,,,,,0.022044,,,,
11-Jan-14,913.95,,,,,26.79,,,,,,,0.024019,,,,
10-Jan-14,868.48,,,,,24.93,,,,,,,0.022837,,,,
09-Jan-14,846.86,,,,,24.43,,,,,,,0.022368,,,,
08-Jan-14,842.72,,,,,24.39,,,,,,,0.023227,,,,
07-Jan-14,802,,,,,23.25,,,,,,,0.022986,,,,
06-Jan-14,953.29,,,,,29.22,,,,,,,0.0257,,,,
05-Jan-14,933.53,,,,,26.83,,,,,,,0.025229,,,,
04-Jan-14,859.51,,,,,25.11,,,,,,,0.028129,,,,
03-Jan-14,818.72,,,,,24.82,,,,,,,0.027627,,,,
02-Jan-14,802.39,,,,,25.76,,,,,,,0.028726,,,,
01-Jan-14,771.4,,,,,24.62,,,,,,,0.026944,,,,
31-Dec-13,754.01,,,,,24.35,,,,,,,0.02733,,,,
30-Dec-13,756.13,,,,,24.38,,,,,,,0.02746,,,,
29-Dec-13,745.05,,,,,24.07,,,,,,,0.027218,,,,
28-Dec-13,727.83,,,,,22.56,,,,,,,0.027303,,,,
27-Dec-13,735.07,,,,,23.27,,,,,,,0.027076,,,,
26-Dec-13,761.98,,,,,24.76,,,,,,,0.024385,,,,
25-Dec-13,682.21,,,,,21.15,,,,,,,0.022042,,,,
24-Dec-13,665.58,,,,,17.64,,,,,,,0.022575,,,,
23-Dec-13,673.41,,,,,17.89,,,,,,,0.023702,,,,
22-Dec-13,617.18,,,,,16.86,,,,,,,0.021716,,,,
21-Dec-13,605.66,,,,,16.73,,,,,,,0.021684,,,,
20-Dec-13,625.32,,,,,17.57,,,,,,,0.020851,,,,
19-Dec-13,691.96,,,,,19.91,,,,,,,0.021073,,,,
18-Dec-13,522.7,,,,,13.39,,,,,,,0.015852,,,,
17-Dec-13,682.12,,,,,21.97,,,,,,,0.018313,,,,
16-Dec-13,705.97,,,,,24.64,,,,,,,0.021565,,,,
15-Dec-13,876.12,,,,,31.28,,,,,,,0.029137,,,,
14-Dec-13,872.6,,,,,30.38,,,,,,,0.03194,,,,
13-Dec-13,892.58,,,,,31.2,,,,,,,0.035145,,,,
12-Dec-13,873.26,,,,,31.59,,,,,,,0.03465,,,,
11-Dec-13,878.48,,,,,30.98,,,,,,,0.037937,,,,
10-Dec-13,988.51,,,,,36.29,,,,,,,0.043784,,,,
09-Dec-13,893.19,,,,,31.57,,,,,,,0.03893,,,,
08-Dec-13,795.87,,,,,27.27,,,,,,,0.036456,,,,
07-Dec-13,698.23,,,,,23.29,,,,,,,0.033066,,,,
06-Dec-13,829.45,,,,,29.84,,,,,,,0.042211,,,,
05-Dec-13,1045.11,,,,,37.75,,,,,,,0.055153,,,,
04-Dec-13,1151.17,,,,,44.73,,,,,,,0.058692,,,,
03-Dec-13,1078.28,,,,,39.79,,,,,,,0.048672,,,,
02-Dec-13,1043.33,,,,,33.18,,,,,,,0.055252,,,,
01-Dec-13,955.85,,,,,34.74,,,,,,,0.051497,,,,
30-Nov-13,1129.43,,,,,40.47,,,,,,,0.038386,,,,
29-Nov-13,1131.97,,,,,37.74,,,,,,,0.030986,,,,
28-Nov-13,1031.95,,,,,43.39,,,,,,,0.028981,,,,
27-Nov-13,1001.96,,,,,39.04,,,,,,,0.024096,,,,
26-Nov-13,928.1,,,,,20.35,,,,,,,0.029913,,,,
25-Nov-13,799.11,,,,,12.27,,,,,,,0.018208,,,,
24-Nov-13,774.25,,,,,10.41,,,,,,,0.011668,,,,
23-Nov-13,797.82,,,,,10.61,,,,,,,0.009798,,,,
22-Nov-13,771.44,,,,,10.13,,,,,,,0.009717,,,,
21-Nov-13,722.43,,,,,9.35,,,,,,,0.009935,,,,
20-Nov-13,590.83,,,,,7.98,,,,,,,0.007467,,,,
19-Nov-13,584.61,,,,,8.03,,,,,,,0.007225,,,,
18-Nov-13,703.56,,,,,9.37,,,,,,,0.010918,,,,
17-Nov-13,492.11,,,,,4.09,,,,,,,0.010209,,,,
16-Nov-13,440.22,,,,,4.3,,,,,,,0.01014,,,,
15-Nov-13,417.95,,,,,4.21,,,,,,,0.009685,,,,
14-Nov-13,420.2,,,,,4.29,,,,,,,0.009646,,,,
13-Nov-13,407.37,,,,,4.11,,,,,,,0.010846,,,,
12-Nov-13,360.33,,,,,3.98,,,,,,,0.009557,,,,
11-Nov-13,342.44,,,,,4,,,,,,,0.008681,,,,
10-Nov-13,326.62,,,,,3.93,,,,,,,0.008609,,,,
09-Nov-13,339.11,,,,,4.22,,,,,,,0.008653,,,,
08-Nov-13,338.11,,,,,4.61,,,,,,,0.010722,,,,
07-Nov-13,296.41,,,,,4.39,,,,,,,0.008939,,,,
06-Nov-13,262.5,,,,,3.39,,,,,,,0.007776,,,,
05-Nov-13,245.24,,,,,3.04,,,,,,,0.00715,,,,
04-Nov-13,229.1,,,,,3.08,,,,,,,0.007011,,,,
03-Nov-13,215.05,,,,,2.88,,,,,,,0.00716,,,,
02-Nov-13,206.22,,,,,2.7,,,,,,,0.006814,,,,
01-Nov-13,206.18,,,,,2.45,,,,,,,0.006353,,,,
31-Oct-13,204,,,,,2.36,,,,,,,0.006073,,,,
30-Oct-13,199.97,,,,,2.29,,,,,,,0.005854,,,,
29-Oct-13,204.39,,,,,2.13,,,,,,,0.005998,,,,
28-Oct-13,198.55,,,,,2.18,,,,,,,0.005942,,,,
27-Oct-13,196.44,,,,,2.13,,,,,,,0.006842,,,,
26-Oct-13,177.32,,,,,2.21,,,,,,,0.006064,,,,
25-Oct-13,186.69,,,,,2.18,,,,,,,0.00686,,,,
24-Oct-13,198.23,,,,,2.27,,,,,,,0.008596,,,,
23-Oct-13,213.62,,,,,2.05,,,,,,,0.007873,,,,
22-Oct-13,193.76,,,,,1.7,,,,,,,0.006845,,,,
21-Oct-13,182.21,,,,,1.82,,,,,,,0.006634,,,,
20-Oct-13,174.61,,,,,1.93,,,,,,,0.0067,,,,
19-Oct-13,172.42,,,,,1.88,,,,,,,0.007252,,,,
18-Oct-13,155.96,,,,,1.9,,,,,,,0.007942,,,,
17-Oct-13,146.25,,,,,1.91,,,,,,,0.008343,,,,
16-Oct-13,142.55,,,,,1.92,,,,,,,0.007305,,,,
15-Oct-13,145.24,,,,,1.96,,,,,,,0.008051,,,,
14-Oct-13,140.52,,,,,2.05,,,,,,,0.008489,,,,
13-Oct-13,138.13,,,,,2.13,,,,,,,0.008412,,,,
12-Oct-13,135.19,,,,,2.12,,,,,,,0.009382,,,,
11-Oct-13,130.9,,,,,2.07,,,,,,,0.00897,,,,
10-Oct-13,130.59,,,,,2.03,,,,,,,0.009861,,,,
09-Oct-13,130.69,,,,,1.92,,,,,,,0.009663,,,,
08-Oct-13,126,,,,,1.98,,,,,,,0.009451,,,,
07-Oct-13,126.94,,,,,2.1,,,,,,,0.00924,,,,
06-Oct-13,129,,,,,2.17,,,,,,,0.009819,,,,
05-Oct-13,128.55,,,,,2.15,,,,,,,0.009488,,,,
04-Oct-13,129.01,,,,,2.2,,,,,,,0.009873,,,,
03-Oct-13,123.63,,,,,2.17,,,,,,,0.009112,,,,
02-Oct-13,114.13,,,,,1.97,,,,,,,0.007862,,,,
01-Oct-13,132.18,,,,,2.42,,,,,,,0.010529,,,,
30-Sep-13,133,,,,,2.35,,,,,,,0.010932,,,,
29-Sep-13,137.34,,,,,2.3,,,,,,,0.012868,,,,
28-Sep-13,134.78,,,,,2.25,,,,,,,0.013835,,,,
27-Sep-13,133.78,,,,,2.4,,,,,,,0.014566,,,,
26-Sep-13,128.38,,,,,2.39,,,,,,,0.011713,,,,
25-Sep-13,128.22,,,,,2.37,,,,,,,0.010433,,,,
24-Sep-13,127.25,,,,,2.47,,,,,,,0.010448,,,,
23-Sep-13,125.95,,,,,2.47,,,,,,,0.010008,,,,
22-Sep-13,129.12,,,,,2.53,,,,,,,0.010406,,,,
21-Sep-13,127.43,,,,,2.51,,,,,,,0.0097,,,,
20-Sep-13,127.04,,,,,2.48,,,,,,,0.010113,,,,
19-Sep-13,129.65,,,,,2.62,,,,,,,0.010958,,,,
18-Sep-13,131.47,,,,,2.56,,,,,,,0.010782,,,,
17-Sep-13,131.66,,,,,2.6,,,,,,,0.009613,,,,
16-Sep-13,131.72,,,,,2.63,,,,,,,0.007056,,,,
15-Sep-13,130.37,,,,,2.64,,,,,,,0.006472,,,,
14-Sep-13,129.22,,,,,2.54,,,,,,,0.00634,,,,
13-Sep-13,134.98,,,,,2.67,,,,,,,0.006513,,,,
12-Sep-13,133.13,,,,,2.7,,,,,,,0.006349,,,,
11-Sep-13,135.25,,,,,2.72,,,,,,,0.006273,,,,
10-Sep-13,125.91,,,,,2.64,,,,,,,0.005808,,,,
09-Sep-13,127.11,,,,,2.73,,,,,,,0.00627,,,,
08-Sep-13,121.66,,,,,2.73,,,,,,,0.006183,,,,
07-Sep-13,124.15,,,,,2.71,,,,,,,0.006173,,,,
06-Sep-13,119.15,,,,,2.69,,,,,,,0.005866,,,,
05-Sep-13,126.43,,,,,2.75,,,,,,,0.005715,,,,
04-Sep-13,126.74,,,,,2.81,,,,,,,0.005695,,,,
03-Sep-13,136.77,,,,,2.6,,,,,,,0.00567,,,,
02-Sep-13,135.85,,,,,2.56,,,,,,,0.005528,,,,
01-Sep-13,138.34,,,,,2.58,,,,,,,0.005787,,,,
31-Aug-13,135.35,,,,,2.58,,,,,,,0.005632,,,,
30-Aug-13,133.49,,,,,2.66,,,,,,,0.00593,,,,
29-Aug-13,122.39,,,,,2.55,,,,,,,0.005763,,,,
28-Aug-13,122.62,,,,,2.52,,,,,,,0.006246,,,,
27-Aug-13,126.5,,,,,2.57,,,,,,,0.006452,,,,
26-Aug-13,120.06,,,,,2.57,,,,,,,0.006417,,,,
25-Aug-13,122.11,,,,,2.59,,,,,,,0.006104,,,,
24-Aug-13,120.05,,,,,2.69,,,,,,,0.005546,,,,
23-Aug-13,118.5,,,,,2.72,,,,,,,0.005139,,,,
22-Aug-13,121.15,,,,,2.75,,,,,,,0.005143,,,,
21-Aug-13,123.3,,,,,2.7,,,,,,,0.006131,,,,
20-Aug-13,121.2,,,,,2.78,,,,,,,0.006098,,,,
19-Aug-13,119,,,,,2.82,,,,,,,0.00526,,,,
18-Aug-13,113.5,,,,,2.8,,,,,,,0.005617,,,,
17-Aug-13,113.5,,,,,2.82,,,,,,,0.005671,,,,
16-Aug-13,108.99,,,,,2.72,,,,,,,0.003134,,,,
15-Aug-13,109.99,,,,,2.76,,,,,,,0.003092,,,,
14-Aug-13,112.56,,,,,2.73,,,,,,,0.003788,,,,
13-Aug-13,109,,,,,2.74,,,,,,,0.004245,,,,
12-Aug-13,106.64,,,,,2.65,,,,,,,0.004449,,,,
11-Aug-13,105,,,,,2.69,,,,,,,0.004415,,,,
10-Aug-13,103,,,,,2.56,,,,,,,0.004314,,,,
09-Aug-13,102.8,,,,,2.68,,,,,,,0.004291,,,,
08-Aug-13,103,,,,,2.7,,,,,,,0.004254,,,,
07-Aug-13,106.75,,,,,2.76,,,,,,,0.004417,,,,
06-Aug-13,106.75,,,,,2.82,,,,,,,0.00468,,,,
05-Aug-13,106.22,,,,,2.83,,,,,,,0.005613,,,,
04-Aug-13,105.14,,,,,3.01,,,,,,,0.005882,,,,
03-Aug-13,104,,,,,2.96,,,,,,,,,,,
02-Aug-13,104.5,,,,,2.84,,,,,,,,,,,
01-Aug-13,104,,,,,2.91,,,,,,,,,,,
31-Jul-13,106.09,,,,,2.87,,,,,,,,,,,
30-Jul-13,107.99,,,,,2.99,,,,,,,,,,,
29-Jul-13,101.2,,,,,2.96,,,,,,,,,,,
28-Jul-13,99.76,,,,,2.98,,,,,,,,,,,
27-Jul-13,94.12,,,,,2.88,,,,,,,,,,,
26-Jul-13,96.02,,,,,2.9,,,,,,,,,,,
25-Jul-13,96.9,,,,,2.97,,,,,,,,,,,
24-Jul-13,94.51,,,,,2.94,,,,,,,,,,,
23-Jul-13,95.56,,,,,2.99,,,,,,,,,,,
22-Jul-13,91.61,,,,,2.89,,,,,,,,,,,
21-Jul-13,90.76,,,,,2.92,,,,,,,,,,,
20-Jul-13,89.39,,,,,2.86,,,,,,,,,,,
19-Jul-13,92.17,,,,,2.96,,,,,,,,,,,
18-Jul-13,90.58,,,,,2.89,,,,,,,,,,,
17-Jul-13,98.5,,,,,3.15,,,,,,,,,,,
16-Jul-13,97.45,,,,,3.1,,,,,,,,,,,
15-Jul-13,98.4,,,,,2.98,,,,,,,,,,,
14-Jul-13,94.69,,,,,2.91,,,,,,,,,,,
13-Jul-13,98.13,,,,,2.9,,,,,,,,,,,
12-Jul-13,93.59,,,,,2.79,,,,,,,,,,,
11-Jul-13,88.98,,,,,2.73,,,,,,,,,,,
10-Jul-13,86.76,,,,,2.81,,,,,,,,,,,
09-Jul-13,76.69,,,,,2.61,,,,,,,,,,,
08-Jul-13,76.52,,,,,2.61,,,,,,,,,,,
07-Jul-13,74.56,,,,,2.66,,,,,,,,,,,
06-Jul-13,70.28,,,,,2.52,,,,,,,,,,,
05-Jul-13,68.43,,,,,2.43,,,,,,,,,,,
04-Jul-13,80.53,,,,,2.73,,,,,,,,,,,
03-Jul-13,77.53,,,,,2.62,,,,,,,,,,,
02-Jul-13,90.13,,,,,2.83,,,,,,,,,,,
01-Jul-13,88.05,,,,,2.95,,,,,,,,,,,
30-Jun-13,96.61,,,,,2.98,,,,,,,,,,,
29-Jun-13,94.99,,,,,2.79,,,,,,,,,,,
28-Jun-13,94.65,,,,,2.75,,,,,,,,,,,
27-Jun-13,101.44,,,,,3.02,,,,,,,,,,,
26-Jun-13,104,,,,,2.86,,,,,,,,,,,
25-Jun-13,103.95,,,,,2.82,,,,,,,,,,,
24-Jun-13,102.74,,,,,2.87,,,,,,,,,,,
23-Jun-13,107.6,,,,,3.12,,,,,,,,,,,
22-Jun-13,108.3,,,,,2.92,,,,,,,,,,,
21-Jun-13,109.5,,,,,2.87,,,,,,,,,,,
20-Jun-13,110.15,,,,,2.29,,,,,,,,,,,
19-Jun-13,108.25,,,,,2.3,,,,,,,,,,,
18-Jun-13,107.4,,,,,2.31,,,,,,,,,,,
17-Jun-13,101.7,,,,,2.28,,,,,,,,,,,
16-Jun-13,99.51,,,,,2.13,,,,,,,,,,,
15-Jun-13,99.99,,,,,2.11,,,,,,,,,,,
14-Jun-13,99.98,,,,,2.13,,,,,,,,,,,
13-Jun-13,104,,,,,2.27,,,,,,,,,,,
12-Jun-13,108.15,,,,,2.38,,,,,,,,,,,
11-Jun-13,108.9,,,,,2.4,,,,,,,,,,,
10-Jun-13,106.35,,,,,2.49,,,,,,,,,,,
09-Jun-13,100,,,,,2.38,,,,,,,,,,,
08-Jun-13,108.3,,,,,2.56,,,,,,,,,,,
07-Jun-13,111.5,,,,,2.6,,,,,,,,,,,
06-Jun-13,118,,,,,2.75,,,,,,,,,,,
05-Jun-13,121.65,,,,,2.86,,,,,,,,,,,
04-Jun-13,121.42,,,,,2.87,,,,,,,,,,,
03-Jun-13,122.22,,,,,2.73,,,,,,,,,,,
02-Jun-13,122.29,,,,,2.73,,,,,,,,,,,
01-Jun-13,129.3,,,,,2.83,,,,,,,,,,,
31-May-13,129,,,,,2.96,,,,,,,,,,,
30-May-13,128.8,,,,,2.97,,,,,,,,,,,
29-May-13,132.3,,,,,3.1,,,,,,,,,,,
28-May-13,129,,,,,3.09,,,,,,,,,,,
27-May-13,129.75,,,,,3.1,,,,,,,,,,,
26-May-13,133.48,,,,,3.25,,,,,,,,,,,
25-May-13,131.98,,,,,3.12,,,,,,,,,,,
24-May-13,133.2,,,,,3.18,,,,,,,,,,,
23-May-13,126.7,,,,,3.18,,,,,,,,,,,
22-May-13,123.89,,,,,3.12,,,,,,,,,,,
21-May-13,122.88,,,,,3.09,,,,,,,,,,,
20-May-13,122,,,,,3.18,,,,,,,,,,,
19-May-13,121.99,,,,,3.3,,,,,,,,,,,
18-May-13,123.5,,,,,3.29,,,,,,,,,,,
17-May-13,123.02,,,,,3.19,,,,,,,,,,,
16-May-13,118.76,,,,,2.92,,,,,,,,,,,
15-May-13,114.22,,,,,2.94,,,,,,,,,,,
14-May-13,111.5,,,,,2.82,,,,,,,,,,,
13-May-13,117.98,,,,,3.28,,,,,,,,,,,
12-May-13,115,,,,,3.27,,,,,,,,,,,
11-May-13,115.24,,,,,3.35,,,,,,,,,,,
10-May-13,117.2,,,,,3.44,,,,,,,,,,,
09-May-13,112.67,,,,,3.42,,,,,,,,,,,
08-May-13,113.57,,,,,3.41,,,,,,,,,,,
07-May-13,111.5,,,,,3.33,,,,,,,,,,,
06-May-13,112.3,,,,,3.37,,,,,,,,,,,
05-May-13,115.91,,,,,3.59,,,,,,,,,,,
04-May-13,112.5,,,,,3.48,,,,,,,,,,,
03-May-13,97.75,,,,,3.04,,,,,,,,,,,
02-May-13,105.21,,,,,3.37,,,,,,,,,,,
01-May-13,116.99,,,,,3.8,,,,,,,,,,,
30-Apr-13,139,,,,,4.3,,,,,,,,,,,
29-Apr-13,144.54,,,,,4.38,,,,,,,,,,,
28-Apr-13,134.21,,,,,4.35,,,,,,,,,,,
