Date,Bitcoin ,Ethereum ,Tether,XRP,Chainlink 
2017-04-20,1229.08,49.67,0.998275,0.029984,
2017-04-19,1210.29,48.31,0.999523,0.030173,
2017-04-18,1211.67,50.71,0.999616,0.033184,
2017-04-17,1193.91,48.3,0.999288,0.033655,
2017-04-16,1182.94,48.72,0.999458,0.033462,
2017-04-15,1172.52,49.1,0.999939,0.033955,
2017-04-14,1167.54,47.57,0.998986,0.033779,
2017-04-13,1169.28,50.22,0.999612,0.034383,
2017-04-12,1200.37,46.29,0.999562,0.034336,
2017-04-11,1205.01,43.41,0.999843,0.032952,
2017-04-10,1187.13,43.44,0.999931,0.033598,
2017-04-09,1187.87,43.27,0.99996,0.03402,
2017-04-08,1175.95,44.31,0.999716,0.035849,
2017-04-07,1176.9,42.16,0.999873,0.03632,
2017-04-06,1182.68,43.24,0.999939,0.032665,
2017-04-05,1124.78,45.3,1.00011,0.035544,
2017-04-04,1133.25,44.64,1.00002,0.037455,
2017-04-03,1143.81,44.36,0.999752,0.033023,
2017-04-02,1102.17,48.75,1.00095,0.061159,
2017-04-01,1080.5,50.7,0.999586,0.021892,
2017-03-31,1071.79,50.04,1,0.020889,
2017-03-30,1026.43,52.21,0.999986,0.013276,
2017-03-29,1039.97,53.13,0.999947,0.010101,
2017-03-28,1047.15,50.77,1.00001,0.009514,
2017-03-27,1045.77,49.67,1.00001,0.009597,
2017-03-26,966.73,50.52,1.00001,0.009545,
2017-03-25,972.78,51.25,0.999916,0.009116,
2017-03-24,937.52,53.11,0.999896,0.010518,
2017-03-23,1038.59,43.68,1.00007,0.010582,
2017-03-22,1049.14,42.34,1.00004,0.007301,
2017-03-21,1120.54,43.15,1.00003,0.006909,
2017-03-20,1054.23,43.39,1.00021,0.006975,
2017-03-19,1036.74,44.74,1.00005,0.006912,
2017-03-18,973.82,34.16,1.00003,0.00671,
2017-03-17,1100.23,46.83,1.00003,0.006116,
2017-03-16,1187.81,46.35,1.00003,0.006394,
2017-03-15,1249.61,35.06,1.00001,0.006314,
2017-03-14,1240,28.65,1.00002,0.006381,
2017-03-13,1231.92,28.59,1.00004,0.006385,
2017-03-12,1221.38,23.44,1.00008,0.006255,
2017-03-11,1175.83,21.47,1.00004,0.006238,
2017-03-10,1116.72,19.33,0.99999,0.006227,
2017-03-09,1188.49,17.75,0.999906,0.006498,
2017-03-08,1150,16.65,1.00001,0.006509,
2017-03-07,1223.54,18.89,1.00002,0.006534,
2017-03-06,1272.83,19.61,1.00006,0.006057,
2017-03-05,1267.12,19.3,1.00001,0.006129,
2017-03-04,1255.15,18.62,1.00001,0.006299,
2017-03-03,1274.99,19.46,1,0.006339,
2017-03-02,1251.01,19.03,1,0.005991,
2017-03-01,1222.5,17.35,0.999998,0.005408,
2017-02-28,1179.97,15.82,0.99997,0.005536,
2017-02-27,1179.97,15.4,1.00007,0.005609,
2017-02-26,1165.2,14.52,1.00001,0.005671,
2017-02-25,1143.84,13.55,1.00004,0.005665,
2017-02-24,1173.68,13.07,0.999998,0.005701,
2017-02-23,1166.72,13.12,0.999997,0.005895,
2017-02-22,1117.44,12.6,0.999967,0.00586,
2017-02-21,1115.3,12.67,0.99976,0.005832,
2017-02-20,1079.98,12.43,0.999997,0.005873,
2017-02-19,1047.87,12.76,0.999898,0.005878,
2017-02-18,1054.42,12.81,1.00001,0.005569,
2017-02-17,1046.21,12.68,1.00002,0.005935,
2017-02-16,1027.44,12.9,1.00005,0.006027,
2017-02-15,1007.48,12.92,1.00177,0.006147,
2017-02-14,1004.55,13.03,1,0.006278,
2017-02-13,990.64,11.27,1,0.006251,
2017-02-12,999.18,11.4,0.999999,0.006269,
2017-02-11,1004.45,11.35,0.999999,0.006333,
2017-02-10,988.67,11.28,0.999999,0.006289,
2017-02-09,994.38,11.03,0.999999,0.006374,
2017-02-08,1063.07,11.43,0.999999,0.006438,
2017-02-07,1061.35,11.52,0.999999,0.006407,
2017-02-06,1038.15,11.39,0.999998,0.00645,
2017-02-05,1027.34,11.35,0.999999,0.006442,
2017-02-04,1042.9,11.43,0.999999,0.006492,
2017-02-03,1029.91,11.11,0.999998,0.006474,
2017-02-02,1011.8,10.82,0.999994,0.006469,
2017-02-01,989.02,10.73,0.999999,0.00654,
2017-01-31,970.4,10.73,0.999997,0.006314,
2017-01-30,920.38,10.57,1.00032,0.006381,
2017-01-29,919.5,10.48,1.00001,0.006402,
2017-01-28,921.59,10.56,1.00001,0.006342,
2017-01-27,919.75,10.54,1.00001,0.006415,
2017-01-26,917.59,10.59,1.00001,0.00669,
2017-01-25,901.54,10.57,1.00001,0.006513,
2017-01-24,892.69,10.63,1.00001,0.00654,
2017-01-23,921.01,10.82,1.00001,0.006697,
2017-01-22,924.67,10.7,1.00001,0.006713,
2017-01-21,921.79,10.91,1.00001,0.006706,
2017-01-20,895.03,10.6,1.00001,0.006675,
2017-01-19,899.07,10.4,1.00001,0.007034,
2017-01-18,886.62,10.23,1.00001,0.006709,
2017-01-17,907.94,10.3,1.00001,0.0068,
2017-01-16,831.53,9.64,1.00001,0.006788,
2017-01-15,821.8,9.9,1.00002,0.006726,
2017-01-14,818.41,9.65,1.00003,0.006863,
2017-01-13,823.98,9.77,1.00001,0.006596,
2017-01-12,804.83,9.86,1.00001,0.006423,
2017-01-11,777.76,9.72,1.00001,0.006411,
2017-01-10,907.68,10.55,1.00001,0.006698,
2017-01-09,902.83,10.33,1.00001,0.006167,
2017-01-08,911.2,10.29,1.00001,0.006233,
2017-01-07,908.59,9.87,1.00001,0.006366,
2017-01-06,902.2,10.25,1.00001,0.006315,
2017-01-05,1013.38,10.25,1.00001,0.006201,
2017-01-04,1154.73,11.25,1.00001,0.00657,
2017-01-03,1043.84,9.73,1.00001,0.006386,
2017-01-02,1021.75,8.38,1.00001,0.006311,
2017-01-01,998.33,8.17,1.00001,0.006368,
2016-12-31,963.74,7.97,1.00001,0.006449,
2016-12-30,961.24,8.16,1.00002,0.006426,
2016-12-29,973.5,8.28,1.00002,0.006341,
2016-12-28,975.92,7.52,1.00004,0.006173,
2016-12-27,933.2,7.17,1.00001,0.006199,
2016-12-26,907.61,7.27,1.00001,0.006326,
2016-12-25,896.18,7.18,1.00001,0.006444,
2016-12-24,898.82,7.27,1.00001,0.006349,
2016-12-23,921.98,7.17,1.00017,0.006286,
2016-12-22,864.54,7.58,1,0.006363,
2016-12-21,834.28,7.91,1,0.006445,
2016-12-20,800.88,7.66,1,0.0065,
2016-12-19,792.71,7.64,1,0.006545,
2016-12-18,790.53,7.87,1.00001,0.006574,
2016-12-17,790.83,7.88,1.00003,0.006541,
2016-12-16,784.91,7.86,1.00003,0.00671,
2016-12-15,778.09,7.83,1,0.006662,
2016-12-14,781.48,8.27,1,0.006705,
2016-12-13,780.56,8.42,1,0.006708,
2016-12-12,780.09,8.52,1,0.006778,
2016-12-11,769.73,8.19,1,0.006744,
2016-12-10,774.65,8.13,1,0.006816,
2016-12-09,772.79,8.45,1,0.007135,
2016-12-08,770.81,8.23,1,0.007097,
2016-12-07,768.13,8.38,1,0.006851,
2016-12-06,764.22,7.87,1,0.006655,
2016-12-05,758.7,6.82,1.00002,0.006434,
2016-12-04,773.87,7.44,1.00018,0.006527,
2016-12-03,771.15,7.92,1.00002,0.006588,
2016-12-02,777.94,7.76,1,0.00666,
2016-12-01,756.77,8.45,1,0.006702,
2016-11-30,745.69,8.59,1,0.006723,
2016-11-29,735.6,8.17,1,0.00678,
2016-11-28,735.81,8.72,1,0.007008,
2016-11-27,732.03,9,1,0.007074,
2016-11-26,735.38,9.33,1,0.00739,
2016-11-25,741.65,9.4,1,0.006902,
2016-11-24,740.29,9.23,1,0.00695,
2016-11-23,744.59,9.84,1,0.007061,
2016-11-22,751.35,9.91,1,0.007434,
2016-11-21,739.25,9.62,1,0.007566,
2016-11-20,731.03,9.58,1,0.007651,
2016-11-19,751.62,9.66,1,0.007799,
2016-11-18,751.59,9.48,1,0.007778,
2016-11-17,740.98,9.99,1,0.007727,
2016-11-16,744.2,10.06,1,0.007842,
2016-11-15,711.62,10.22,1,0.007881,
2016-11-14,705.02,9.97,1,0.008098,
2016-11-13,702.03,10.1,1,0.008257,
2016-11-12,705.05,9.88,1,0.008044,
2016-11-11,716.41,10.29,1,0.008065,
2016-11-10,715.53,10.52,0.999997,0.008136,
2016-11-09,723.27,10.66,1,0.008079,
2016-11-08,709.85,10.83,1,0.008206,
2016-11-07,703.13,10.81,1,0.008108,
2016-11-06,711.52,10.87,1,0.008193,
2016-11-05,703.42,11,1,0.00823,
2016-11-04,703.24,11.09,1,0.008157,
2016-11-03,688.7,10.8,1,0.008021,
2016-11-02,740.83,10.75,1,0.008222,
2016-11-01,729.79,10.77,1,0.008102,
2016-10-31,700.97,11,1,0.008196,
2016-10-30,701.86,11.18,1,0.008014,
2016-10-29,714.48,10.44,1,0.007732,
2016-10-28,689.65,11.09,1,0.008143,
2016-10-27,688.31,11.5,1,0.008481,
2016-10-26,678.3,11.53,1,0.008835,
2016-10-25,657.59,11.41,1,0.008891,
2016-10-24,653.76,11.97,1,0.009065,
2016-10-23,657.07,12.04,1,0.009454,
2016-10-22,657.29,12.07,1,0.008972,
2016-10-21,632.83,12.18,1,0.009029,
2016-10-20,630.86,12.1,1,0.009092,
2016-10-19,630.52,12.02,1,0.008627,
2016-10-18,637.96,12.59,1,0.00835,
2016-10-17,639.19,12.01,1,0.00803,
2016-10-16,641.63,11.95,1,0.008078,
2016-10-15,638.65,11.98,1,0.008146,
2016-10-14,640.38,11.94,0.999999,0.008767,
2016-10-13,636.79,11.96,1,0.007982,
2016-10-12,636.19,11.93,1,0.007949,
2016-10-11,641.07,11.79,1,0.008234,
2016-10-10,618.99,11.76,1,0.007978,
2016-10-09,616.75,12.05,1,0.007543,
2016-10-08,619.11,12.22,1,0.00731,
2016-10-07,617.12,12.67,1,0.007377,
2016-10-06,613.02,12.85,1,0.007382,
2016-10-05,612.51,13.04,1,0.007435,
2016-10-04,610.2,13.28,1,0.007853,
2016-10-03,612.13,13.45,0.999998,0.008089,
2016-10-02,610.89,13.2,0.999998,0.008165,
2016-10-01,613.98,13.17,1,0.008205,
2016-09-30,609.74,13.22,1,0.00883,
2016-09-29,605.69,13.07,1,0.008914,
2016-09-28,604.73,13.27,1,0.009048,
2016-09-27,606.17,13.1,1,0.008229,
2016-09-26,608.04,12.82,1,0.007963,
2016-09-25,600.83,13.1,1,0.007855,
2016-09-24,602.63,12.88,0.999999,0.007362,
2016-09-23,602.84,13.33,0.999999,0.007211,
2016-09-22,596.3,13.25,0.999999,0.006843,
2016-09-21,597.15,13.77,0.999988,0.006829,
2016-09-20,608.31,14.43,0.999999,0.006785,
2016-09-19,609.23,13.19,0.999999,0.006858,
2016-09-18,609.87,12.43,0.999923,0.006853,
2016-09-17,605.98,12.7,0.999999,0.007018,
2016-09-16,606.97,12.56,0.999999,0.007446,
2016-09-15,607.15,11.94,0.999993,0.008303,
2016-09-14,610.68,11.92,1,0.005961,
2016-09-13,609.24,11.92,1.00001,0.005886,
2016-09-12,608.24,11.89,1.0007,0.005897,
2016-09-11,606.72,11.64,1,0.005842,
2016-09-10,623.51,12.17,1,0.00587,
2016-09-09,622.86,11.65,1,0.005869,
2016-09-08,626.32,11.35,1,0.005902,
2016-09-07,614.54,11.55,1,0.005892,
2016-09-06,610.44,11.69,1,0.005912,
2016-09-05,606.59,11.72,1,0.005932,
2016-09-04,608.63,11.68,1,0.005954,
2016-09-03,598.21,11.76,1,0.005964,
2016-09-02,575.54,12.11,1,0.00597,
2016-09-01,572.3,11.99,1,0.005984,
2016-08-31,575.47,11.67,1,0.006012,
2016-08-30,577.5,11.23,1,0.006026,
2016-08-29,574.11,10.98,1,0.006131,
2016-08-28,573.91,10.93,1,0.005963,
2016-08-27,569.95,11.15,1,0.005975,
2016-08-26,579.65,11.3,1,0.00603,
2016-08-25,577.76,11.36,1,0.006079,
2016-08-24,580.18,11.04,1,0.006052,
2016-08-23,583.41,11.03,1,0.006019,
2016-08-22,586.75,11.12,1,0.006,
2016-08-21,581.31,11.18,1,0.006052,
2016-08-20,581.7,11.25,1,0.006114,
2016-08-19,575.63,10.75,1,0.006119,
2016-08-18,574.32,10.76,1,0.006122,
2016-08-17,573.22,10.75,1,0.006109,
2016-08-16,577.44,11.14,1,0.00614,
2016-08-15,567.24,11.22,0.999999,0.006045,
2016-08-14,570.47,11.19,0.999999,0.005994,
2016-08-13,585.59,11.57,0.999999,0.006092,
2016-08-12,587.56,11.78,0.962058,0.006123,
2016-08-11,589.12,11.69,0.962375,0.006189,
2016-08-10,592.1,12.14,0.97356,0.006194,
2016-08-09,587.8,12.24,0.999557,0.006163,
2016-08-08,591.05,11.25,0.999557,0.006027,
2016-08-07,592.69,10.91,0.999557,0.006178,
2016-08-06,587.78,10.88,0.999557,0.006337,
2016-08-05,575.04,10.93,0.999833,0.006447,
2016-08-04,578.29,11.04,0.999996,0.005816,
2016-08-03,566.36,10.29,0.999996,0.005646,
2016-08-02,547.47,8.79,0.999995,0.00569,
2016-08-01,606.27,10.94,0.999999,0.005906,
2016-07-31,624.68,11.88,0.999963,0.005945,
2016-07-30,655.05,12.46,1.00001,0.006121,
2016-07-29,656.99,12.79,1.00008,0.006111,
2016-07-28,655.03,12.84,1,0.005974,
2016-07-27,654.35,12.97,1,0.005969,
2016-07-26,651.78,11.99,1,0.005998,
2016-07-25,654.1,13.84,0.999999,0.006246,
2016-07-24,661.28,12.75,1,0.006286,
2016-07-23,655.56,14.3,1,0.006317,
2016-07-22,650.62,14.66,1,0.006303,
2016-07-21,665.01,12.65,1,0.006416,
2016-07-20,665.68,12.45,1,0.006395,
2016-07-19,672.86,11.62,1.00001,0.006405,
2016-07-18,673.11,11.03,1,0.006482,
2016-07-17,679.46,11.16,1,0.006538,
2016-07-16,660.77,11.65,1,0.006572,
2016-07-15,663.25,11.95,1,0.006442,
2016-07-14,658.08,11.51,1,0.006385,
2016-07-13,654.47,10.5,1,0.006411,
2016-07-12,664.55,10.52,1,0.00635,
2016-07-11,647.66,10.46,1.00016,0.006534,
2016-07-10,649.36,10.95,0.999999,0.006674,
2016-07-09,650.96,10.97,0.999999,0.006679,
2016-07-08,666.52,11.39,0.999999,0.006715,
2016-07-07,640.56,10.11,0.999991,0.006598,
2016-07-06,677.33,10.53,1,0.006691,
2016-07-05,670.63,10.61,1,0.006699,
2016-07-04,683.66,11.47,1,0.007028,
2016-07-03,658.66,11.72,1,0.006607,
2016-07-02,703.7,12.13,1,0.006699,
2016-07-01,676.3,12.2,1,0.006787,
2016-06-30,673.34,12.46,1,0.006657,
2016-06-29,639.89,12.61,1,0.006777,
2016-06-28,647,12.18,1,0.006773,
2016-06-27,655.27,13.88,0.999951,0.006398,
2016-06-26,629.37,13.85,1.00001,0.0064,
2016-06-25,665.12,14.28,1.00001,0.006414,
2016-06-24,665.3,14.33,1.00001,0.006434,
2016-06-23,623.98,13.68,1,0.006381,
2016-06-22,596.12,13.1,1,0.006495,
2016-06-21,666.65,13.31,1,0.006172,
2016-06-20,737.23,11.84,1,0.006626,
2016-06-19,763.78,12.23,0.999999,0.006813,
2016-06-18,756.23,11.33,0.999999,0.006604,
2016-06-17,748.91,15.38,0.999999,0.006693,
2016-06-16,766.31,20.59,0.999999,0.006676,
2016-06-15,694.47,18.35,1,0.006887,
2016-06-14,685.56,18.89,1,0.007105,
2016-06-13,704.38,17.6,1,0.005824,
2016-06-12,672.78,15.74,1,0.005852,
2016-06-11,606.73,14.19,1,0.005766,
2016-06-10,577.47,13.91,1,0.005736,
2016-06-09,574.63,14.4,1,0.005788,
2016-06-08,581.64,14.42,1,0.00577,
2016-06-07,576.6,14.51,1,0.00578,
2016-06-06,585.54,13.93,1,0.005769,
2016-06-05,574.98,13.97,1,0.005796,
2016-06-04,572.73,13.74,1,0.00578,
2016-06-03,569.19,13.85,1,0.005827,
2016-06-02,537.97,13.74,1,0.005766,
2016-06-01,536.92,14,1,0.005809,
2016-05-31,531.39,14.08,1,0.005706,
2016-05-30,533.86,12.73,1,0.005748,
2016-05-29,526.23,12.35,1,0.005662,
2016-05-28,530.04,11.89,1,0.005682,
2016-05-27,473.46,11.3,1,0.005679,
2016-05-26,453.38,12.43,1,0.005669,
2016-05-25,449.6,12.53,1,0.005756,
2016-05-24,445.98,12.73,1.00002,0.005962,
2016-05-23,444.15,13.46,1,0.005909,
2016-05-22,439.32,14.29,1,0.005936,
2016-05-21,443.19,14.02,1,0.00599,
2016-05-20,442.68,13.64,1,0.006084,
2016-05-19,438.71,14.77,1,0.006032,
2016-05-18,454.62,13.56,1,0.006028,
2016-05-17,453.78,12.2,1,0.006023,
2016-05-16,454.16,11.17,1,0.006022,
2016-05-15,457.57,9.96,1,0.006061,
2016-05-14,455.67,10.24,1.00358,0.006073,
2016-05-13,455.67,10.51,1.00326,0.006109,
2016-05-12,454.77,10.06,1,0.006167,
2016-05-11,452.73,10,1,0.006189,
2016-05-10,450.89,9.36,1,0.006272,
2016-05-09,460.48,9.3,1,0.006399,
2016-05-08,458.55,9.48,1,0.006404,
2016-05-07,458.54,9.37,1,0.00649,
2016-05-06,459.6,9.35,1,0.006399,
2016-05-05,447.98,9.83,1,0.006193,
2016-05-04,446.72,9.41,1,0.006323,
2016-05-03,450.3,9.31,1,0.00656,
2016-05-02,444.67,10.16,1,0.006714,
2016-05-01,451.88,8.85,1,0.006791,
2016-04-30,448.32,8.81,1,0.006812,
2016-04-29,455.1,7.46,1,0.006759,
2016-04-28,449.01,7.17,1,0.006686,
2016-04-27,444.69,7.76,1,0.006725,
2016-04-26,466.09,7.4,1,0.007095,
2016-04-25,461.43,7.55,1,0.007283,
2016-04-24,458.56,8,1,0.007251,
2016-04-23,450.28,8.29,1,0.007346,
2016-04-22,445.74,7.82,1,0.007284,
2016-04-21,449.43,8.1,1,0.007433,
2016-04-20,441.39,8.47,1,0.007244,
2016-04-19,435.51,8.71,1,0.007118,
2016-04-18,428.59,9.04,1,0.006987,
2016-04-17,427.4,9.31,1,0.006499,
2016-04-16,430.57,8.61,1,0.00651,
2016-04-15,429.71,8.24,1,0.006424,
2016-04-14,424.28,8.39,1,0.006289,
2016-04-13,423.73,8.04,1,0.005695,
2016-04-12,425.19,7.44,1,0.005885,
2016-04-11,422.48,8.64,0.999861,0.006048,
2016-04-10,421.56,8.94,1,0.005937,
2016-04-09,419.41,9.15,1,0.006288,
2016-04-08,420.35,9.72,1,0.006671,
2016-04-07,422.75,10.07,1.00002,0.006875,
2016-04-06,423.41,10.69,1.00002,0.007296,
2016-04-05,424.03,10.44,1,0.007474,
2016-04-04,421.44,11.16,1,0.007491,
2016-04-03,420.9,11.62,1,0.007503,
2016-04-02,420.87,11.6,1,0.007501,
2016-04-01,417.96,11.66,1,0.007418,
2016-03-31,416.73,11.4,1,0.007391,
2016-03-30,414.82,11.95,1,0.007332,
2016-03-29,416.52,11.66,1,0.007566,
2016-03-28,424.23,11.67,1,0.007564,
2016-03-27,426.76,10.42,1,0.008029,
2016-03-26,417.94,10.97,1,0.008066,
2016-03-25,417.18,10.74,1,0.008191,
2016-03-24,416.39,11.23,0.999972,0.00823,
2016-03-23,418.04,12.42,0.999999,0.008332,
2016-03-22,418.09,11.27,0.999999,0.00811,
2016-03-21,413.31,11.86,0.999999,0.008047,
2016-03-20,413.75,10.32,0.999998,0.00796,
2016-03-19,410.44,10.53,0.999998,0.008016,
2016-03-18,409.55,11,0.999998,0.008119,
2016-03-17,420.62,11.08,0.999983,0.008287,
2016-03-16,417.01,12.52,1,0.008178,
2016-03-15,416.83,13.01,1,0.008186,
2016-03-14,416.44,12.45,0.999994,0.008479,
2016-03-13,414.06,14.47,0.999918,0.008635,
2016-03-12,411.62,13.53,0.999895,0.0087,
2016-03-11,421.69,11.08,0.999995,0.008803,
2016-03-10,417.13,11.3,0.999994,0.00819,
2016-03-09,414.86,11.9,0.999895,0.008056,
2016-03-08,413.97,9.85,1,0.007949,
2016-03-07,414.32,9.55,0.999998,0.007918,
2016-03-06,407.71,11.38,0.999998,0.00786,
2016-03-05,400.57,11,1,0.007878,
2016-03-04,410.94,10.41,1,0.008096,
2016-03-03,421.65,9.29,0.999999,0.008162,
2016-03-02,423.99,8.47,0.999962,0.00803,
2016-03-01,435.12,7.65,0.999991,0.008006,
2016-02-29,437.7,6.34,1.00002,0.007923,
2016-02-28,433.5,6.47,1,0.007889,
2016-02-27,432.52,6.43,1,0.007972,
2016-02-26,432.15,5.92,1,0.008058,
2016-02-25,424.54,6.1,1,0.008027,
2016-02-24,424.95,6.24,0.999844,0.008076,
2016-02-23,420.74,5.59,1,0.00797,
2016-02-22,437.75,5.62,1,0.00805,
2016-02-21,438.8,4.65,1,0.0081,
2016-02-20,437.16,4.34,1,0.008253,
2016-02-19,420.79,4.74,1,0.008245,
2016-02-18,422.37,4.4,1,0.007995,
2016-02-17,416.32,3.76,1,0.008138,
2016-02-16,407.49,4.32,1.00001,0.008451,
2016-02-15,400.19,5.29,1.00001,0.008631,
2016-02-14,407.23,5.24,1.00089,0.00859,
2016-02-13,391.86,5.39,1,0.008257,
2016-02-12,384.26,5.55,1,0.007979,
2016-02-11,379.65,6.01,1,0.007815,
2016-02-10,381.65,4.44,1,0.007853,
2016-02-09,376.03,4.04,1,0.007815,
2016-02-08,373.45,3.18,1,0.007991,
2016-02-07,376.62,2.96,1,0.008338,
2016-02-06,376.52,2.53,1,0.007922,
2016-02-05,386.55,2.54,1,0.007262,
2016-02-04,389.59,2.58,1,0.00697,
2016-02-03,369.95,2.53,1,0.006883,
2016-02-02,374.45,2.44,1,0.006768,
2016-02-01,373.06,2.21,0.999969,0.006542,
2016-01-31,368.77,2.31,0.999999,0.006399,
2016-01-30,378.25,2.45,1,0.006634,
2016-01-29,379.47,2.49,0.999978,0.00684,
2016-01-28,380.29,2.53,0.999999,0.006226,
2016-01-27,394.97,2.39,1,0.006506,
2016-01-26,392.15,2.28,1,0.005419,
2016-01-25,391.73,2.5,1.00001,0.005135,
2016-01-24,402.97,2.14,1.00001,0.005219,
2016-01-23,387.49,1.97,1.00015,0.00512,
2016-01-22,382.49,1.5,1.00007,0.005114,
2016-01-21,410.26,1.55,1,0.005313,
2016-01-20,420.23,1.53,1,0.005381,
2016-01-19,380.15,1.37,1,0.005271,
2016-01-18,387.17,1.43,1,0.005326,
2016-01-17,382.3,1.33,1,0.005266,
2016-01-16,387.54,1.22,1.00041,0.005112,
2016-01-15,364.33,1.21,1,0.005229,
2016-01-14,430.31,1.19,1,0.005529,
2016-01-13,432.37,1.13,1.00045,0.005794,
2016-01-12,435.69,1.14,1,0.005854,
2016-01-11,448.43,1.06,1,0.005895,
2016-01-10,447.99,0.999231,1,0.005956,
2016-01-09,447.61,0.986833,1,0.005982,
2016-01-08,453.23,0.986789,1,0.005933,
2016-01-07,458.05,0.942005,1,0.006039,
2016-01-06,429.11,0.95086,1,0.006003,
2016-01-05,431.96,0.950176,1.00025,0.006044,
2016-01-04,433.09,0.95448,1,0.005958,
2016-01-03,430.01,0.971905,1,0.006017,
2016-01-02,433.44,0.937124,1,0.006065,
2016-01-01,434.33,0.948024,1,0.005955,
2015-12-31,430.57,0.933542,1,0.00604,
2015-12-30,426.62,0.911958,1,0.006182,
2015-12-29,432.98,0.873054,1,0.006264,
2015-12-28,422.28,0.845005,1,0.00634,
2015-12-27,422.82,0.856365,1,0.006343,
2015-12-26,417.27,0.854603,1,0.006174,
2015-12-25,455.65,0.870363,1,0.006487,
2015-12-24,454.99,0.863262,1,0.005971,
2015-12-23,442.4,0.858077,1,0.006021,
2015-12-22,436.57,0.864202,0.999801,0.006193,
2015-12-21,438.64,0.900771,0.999864,0.006269,
2015-12-20,442.69,0.903885,1,0.006235,
2015-12-19,462.32,0.908072,1,0.006291,
2015-12-18,463.62,0.920127,1,0.006387,
2015-12-17,456.08,0.940701,1,0.006694,
2015-12-16,454.93,0.991182,1,0.006755,
2015-12-15,465.32,1.01,1,0.006684,
2015-12-14,444.18,0.993022,1,0.007614,
2015-12-13,433.75,0.952884,1,0.008779,
2015-12-12,435,0.976973,1,0.008536,
2015-12-11,451.94,0.929762,1,0.008441,
2015-12-10,415.48,0.840396,1,0.008444,
2015-12-09,417.56,0.792167,1.00008,0.008523,
2015-12-08,415.56,0.822118,1.00016,0.006775,
2015-12-07,395.54,0.811264,1,0.00556,
2015-12-06,388.78,0.8355,1,0.005344,
2015-12-05,388.95,0.862438,1,0.005301,
2015-12-04,363.18,0.840041,1,0.004754,
2015-12-03,361.05,0.812143,1,0.004262,
2015-12-02,359.19,0.82121,1,0.004173,
2015-12-01,362.49,0.8748,0.999993,0.00409,
2015-11-30,377.32,0.873119,1,0.004201,
2015-11-29,371.29,0.878614,1,0.004299,
2015-11-28,357.38,0.915703,1,0.004238,
2015-11-27,358.04,0.867951,1,0.004276,
2015-11-26,352.68,0.884183,1,0.004291,
2015-11-25,328.21,0.863537,1,0.004318,
2015-11-24,320.05,0.900191,1,0.004242,
2015-11-23,323.05,0.946969,1,0.004288,
2015-11-22,324.54,0.968018,1,0.004267,
2015-11-21,326.93,0.97614,1,0.004245,
2015-11-20,322.02,0.92492,1,0.004227,
2015-11-19,326.15,0.955532,1,0.004222,
2015-11-18,334.59,0.993319,1,0.004258,
2015-11-17,335.09,1.01,1,0.00425,
2015-11-16,330.75,0.928962,1,0.004234,
2015-11-15,320.17,0.906368,1,0.004165,
2015-11-14,332.91,0.888812,1,0.004328,
2015-11-13,336.75,0.904096,1,0.004477,
2015-11-12,338.15,0.895711,1,0.004541,
2015-11-11,311.08,0.791829,1,0.004264,
2015-11-10,336.82,0.934348,1,0.004406,
2015-11-09,380.26,0.999278,1,0.004609,
2015-11-08,373.37,1.03,1,0.004647,
2015-11-07,386.48,0.927974,1,0.004694,
2015-11-06,374.47,0.926032,1,0.004562,
2015-11-05,386.35,0.895637,1,0.004506,
2015-11-04,411.56,0.89905,1,0.004947,
2015-11-03,403.42,1.01,1,0.005383,
2015-11-02,361.19,0.989789,1,0.005156,
2015-11-01,325.43,1.06,1,0.004901,
2015-10-31,314.17,0.916627,1,0.004687,
2015-10-30,328.01,1.04,1,0.004839,
2015-10-29,313.86,1.21,1,0.004634,
2015-10-28,304.62,1,1,0.004675,
2015-10-27,293.79,0.869641,1,0.004649,
2015-10-26,285.3,0.731317,1,0.004675,
2015-10-25,283.68,0.616039,1,0.004556,
2015-10-24,281.65,0.56359,1,0.004662,
2015-10-23,276.5,0.539657,1,0.004677,
2015-10-22,274.02,0.567702,1,0.004723,
2015-10-21,266.27,0.447329,1,0.004697,
2015-10-20,269.46,0.434829,1,0.004731,
2015-10-19,263.44,0.489014,1,0.005043,
2015-10-18,261.64,0.517734,1,0.004979,
2015-10-17,270.64,0.547178,1,0.005203,
2015-10-16,262.87,0.536495,1,0.005398,
2015-10-15,254.32,0.561878,1,0.005399,
2015-10-14,251.99,0.522968,1,0.005418,
2015-10-13,249.51,0.607655,1,0.005377,
2015-10-12,245.31,0.62603,1,0.00526,
2015-10-11,247.05,0.634963,1,0.005182,
2015-10-10,244.94,0.627857,1,0.005037,
2015-10-09,243.93,0.650628,1,0.004983,
2015-10-08,242.3,0.621716,1,0.005031,
2015-10-07,242.97,0.609388,1,0.005375,
2015-10-06,246.06,0.650645,1,0.005328,
2015-10-05,240.38,0.628643,1,0.005008,
2015-10-04,238.26,0.668379,1,0.005236,
2015-10-03,238.73,0.687171,1,0.005517,
2015-10-02,237.29,0.678574,1,0.005868,
2015-10-01,237.55,0.690215,1,0.005448,
2015-09-30,236.06,0.738644,1,0.00552,
2015-09-29,236.69,0.661146,1,0.005579,
2015-09-28,239.14,0.582886,1,0.006293,
2015-09-27,232.76,0.720839,1,0.006536,
